id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_00139,"pops been moved out of icu now and he's going well, but now i've sprained my wrist... stupid hockey!",1,1,0,1,0
eng_train_track_a_01765,I forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long.,1,0,0,0,0
eng_train_track_a_02011,I saw down the hallway a figure walking slowly toward me.,0,1,0,0,1
eng_train_track_a_01641,This is my fucking breaking point.,1,1,0,0,0
eng_train_track_a_02606,We stare at the monitor and see him head right to the kitchen utensils section.,0,0,0,0,1
eng_train_track_a_02307,"A old, gray lady.",0,0,0,1,0
eng_train_track_a_01694,"They never shut up, although they usually apologize ( and immediately start screeching again ) whenever I cringe and cover my ears, which is often.",1,1,0,0,0
eng_train_track_a_02238,"He was about 5% blockage away from the widow maker, and also suffered a minor stroke.",0,1,0,1,1
eng_train_track_a_01508,"You slid through me like a hot knife through butter under my skin, and never gone yet.",0,1,0,1,1
eng_train_track_a_01439,"One flew up and landed on my knee, another kept trying to draw attention to himself by flying up just inches from my face.",0,1,0,0,1
eng_train_track_a_01133,I was like wtf.,1,0,0,0,1
eng_train_track_a_00477,the odds are phenomenal.,0,0,1,0,1
eng_train_track_a_01757,Totally forgot to add: I'm straight.,0,0,0,0,1
eng_train_track_a_02402,I got some ace presents including skins boxset and the prettiest dress from andy and gemma got me a brilliant veggie recipe book that I've had my head stuck in ever since.2.,0,0,1,0,0
eng_train_track_a_02589,"The anesthesiologist put an oxygen mask over my face, told me it wasn't the good stuff yet, then I woke up to the room flipping around.",0,1,0,0,1
eng_train_track_a_01091,Please excuse the spelling:~),0,0,1,0,0
eng_train_track_a_01574,"Probably going to get buried, spooky as hell, and very real.",0,1,0,0,1
eng_train_track_a_00813,I accidentally time travelled.,0,1,1,0,1
eng_train_track_a_00282,I run to grab my friend only to see him dancing with another asian girl.,1,0,0,1,1
eng_train_track_a_01250,"I'm tired of fighting against you Life, I'm tired of getting up and going into work day after day even when I'm sick to my stomach and my head's throbbing.",1,1,0,1,0
eng_train_track_a_01847,"I arrived at Penny's doorstep, tears streaming down my face.",0,1,0,1,0
eng_train_track_a_00747,Met a lot of random canadians that night.,0,0,1,0,1
eng_train_track_a_00337,It was very weird.,0,1,0,0,1
eng_train_track_a_01077,My jaw hit the floor and i ran out and bought 4 tickets for the closest show in Philidelphia PA. ( the only non-NY / CA show ) Me and 3 friends pile into a car and leave at 9 am the day of the show for a projected 8 hour drive.,0,0,1,0,1
eng_train_track_a_00926,i've got the tug happening in my chest.,0,1,0,0,0
eng_train_track_a_01146,"I went to an off broadway show, which was a wedding.",0,0,1,0,1
eng_train_track_a_00524,"The lady with the suction thing kept getting it stuck on my tongue so it made this weird duck noise, which made me giggle nervously and delay the entire procedure.",0,1,1,0,1
eng_train_track_a_00682,Never found anything... kind of spooky.,0,1,0,0,1
eng_train_track_a_01206,We broke up twice.,1,1,0,1,0
eng_train_track_a_01066,The silent one looked increasingly nervous.,0,1,0,0,0
eng_train_track_a_02296,"i have major headache, just want to sleep all day, and the worst part when i look in the mirror my lips is swollen to like two times the size.",0,1,0,1,0
eng_train_track_a_01605,Scared the hell outta me.,0,1,0,0,1
eng_train_track_a_01097,First: I WANT TO KNOW ABOUT *YOUR* DAY!,0,0,1,0,0
eng_train_track_a_01375,I turned to take a good look at the pictures and my jaw almost bounced off the kitchen floor.,0,1,1,0,1
eng_train_track_a_01906,"I must have had a strange look on my face because my mother said, `` What's wrong? ''",1,1,0,1,0
eng_train_track_a_01018,"I wrapped a Tshirt around my head for warmth, and settled in for a cold night.",0,1,0,1,0
eng_train_track_a_01812,The very last final I had to take for the semester.,0,1,0,0,0
eng_train_track_a_02342,My index fingernail is positively burnt off on the top and my finger is singeing from pain and it's all because I wanted to use a candle to light another candle why oh why am I so brainless?,1,1,0,1,0
eng_train_track_a_02016,"this is why i get up every day, lace up my chucks and keep a smile on my face through all sorts of patron issues.",0,0,1,0,0
eng_train_track_a_00903,40 minutes of genuinely thinking it's quite possible I may never leave those woods.,0,1,0,1,0
eng_train_track_a_00209,My ex-boyfriend was just a horrible liar.,1,0,0,1,0
eng_train_track_a_01467,Let's hit it.,0,0,1,0,0
eng_train_track_a_01573,"When I fell asleep in some strangers bedroom at some strangers party, and some stangers held my arms, my legs, and never took `` no '' for an answer, and there we were.",1,1,0,1,0
eng_train_track_a_00707,"When I was 10, we had to paint birds for art, I was pretty good at art but a girl copied my exact one, even though we had to do different ones and I was not pleased.",1,0,0,0,1
eng_train_track_a_00030,I expect them to come in the backdoor any second but I hear nothing.,0,1,0,0,1
eng_train_track_a_00543,Grandma died of an massive heart attack before our daughter was born.,0,1,0,1,0
eng_train_track_a_02212,"They arrest him on gun charges,rape, possession of child pornography,Drinking underage(BAL was 0.34) as well as exploitation of a minor.",1,1,0,1,1
eng_train_track_a_02213,we got stuck on pandemonium lol it was so funny.I hurt my foot somehow lol figures now that I have no insuarance and I'm waiting to hear back from mass health.,1,1,1,1,0
eng_train_track_a_02146,My face hurt from laughing so much!,0,0,1,0,0
eng_train_track_a_00980,"My eyes scanned quickly into every room, every corner as I passed by $ and more than once my fist met the peeling paint of a closed door.",1,1,0,0,0
eng_train_track_a_01128,strange that happened to me once long ago.,0,1,0,0,1
eng_train_track_a_02744,There was a swath of terrain in between two apple trees that had been tamped down.,0,1,0,0,1
eng_train_track_a_01296,My heart sinks.,0,1,0,1,0
eng_train_track_a_00694,"The breeze was fresh and the sky was a soft pink with the sun softly shining over the roof tops... and there was the black woman walking down the road near me and she was singing and it was quite soothing... and it all made me think and smile... but then, It made me start to question things and my head got really tangled in its `` happiness '' and... now I feel quite tender and sensitive over nothing.",0,1,1,1,1
eng_train_track_a_00371,"I remembered how I dragged his box into the bedroom and the way we had fallen asleep together, my arm dangling over the side of the bed to comfort him.",0,0,1,0,0
eng_train_track_a_02533,"I was angry at how she made me feel, I was angry that my eyes were all puffy and bloodshot when I woke up, I was angry that I had a cold shower.",1,0,0,0,0
eng_train_track_a_00586,"""   best friends ever since",0,0,1,0,0
eng_train_track_a_02596,"i basically have two perceptions of myself, one is that im too sensitive, and the other is that i do nt care enough and that im a narcissist, i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day.",1,1,0,1,0
eng_train_track_a_00832,They did the same thing come Mother's Day but guess what?,1,0,0,0,1
eng_train_track_a_01900,"I've got my own room and it's pure luxury after sleeping on the floor for over 3 weeks, my back is loving it too.",0,0,1,0,0
eng_train_track_a_01836,Her face.... Was priceless.,0,0,1,0,1
eng_train_track_a_01569,"Then there are the scabs, scratches and depressive scars all over my legs.",0,1,0,1,0
eng_train_track_a_02231,"A bit of a mental image, here.",0,0,0,0,1
eng_train_track_a_01138,"Suddenly another plane was involved, heading for Washington and my heart stopped beating for a few seconds as the implications of what was happening took me to my knees.",0,1,0,1,1
eng_train_track_a_00334,"Additionally, there was snow on the ground outside, but we found no footprints around the house and no mud or water in the kitchen where the intruder had been walking.",0,1,0,0,1
eng_train_track_a_01152,"The ocean wind is cold and howling in my face, easing a sharp stream of tears out of the left eye.",0,1,0,1,0
eng_train_track_a_02364,"We got the ranch, loaded our guns and sat up till sunrise.",0,1,1,0,0
eng_train_track_a_00274,Most I've met off Craigslist.,0,1,0,0,1
eng_train_track_a_02592,"Yes, the Oklahoma city bombing.",1,1,0,1,1
eng_train_track_a_01321,Thankfully it was witnessed by the counselor in full detail.,0,1,1,0,0
eng_train_track_a_00032,I had to turn my head back into the stream of water just so I didn't burst out laughing and lose it right there.,0,0,1,0,0
eng_train_track_a_01799,I felt the sadness like a heaviness-a weight on my heart.,0,0,0,1,0
eng_train_track_a_02588,"I was 7 and woke up early, so I went to the basement to watch cartoons.",0,0,1,0,0
eng_train_track_a_01267,"It was a joyously frightening ride and as I went to get off the bike, I burned my leg on the exhaust.",0,1,1,0,0
eng_train_track_a_01462,"In that instant, this is what went through my brain.",0,1,0,0,1
eng_train_track_a_01841,"There was an awkward, frozen moment as we all acknowledged each other and as my brain scrambled to make sense of this ""hallucination"".",0,1,0,0,1
eng_train_track_a_00363,It leaves both my hands free to be able to type.,0,0,1,0,0
eng_train_track_a_02355,"HAPPY BIRTHDAY THOUGH, YOU BEAUTIFUL MOFO!!",0,0,1,0,0
eng_train_track_a_01047,"Earth Base Delta stopped responding to our calls, and we were left alone in the vast emptiness of space.",0,1,0,1,1
eng_train_track_a_00157,"She opened the door of the moving vehicle, jumped out, and landed on her feet.",0,1,1,0,1
eng_train_track_a_01622,"Laying my head against his chest, Glen's heart beat is strong against my ear, and my mind wonders back to our life outside of this heaven.",0,0,1,0,0
eng_train_track_a_00803,"I know in my brain I need to get it back, but I have to find a way to make it real again.",0,1,0,0,0
eng_train_track_a_00778,I'm lost in my own little world.,0,1,0,1,0
eng_train_track_a_02489,This hasnt changed since I was very young.,0,0,0,1,1
eng_train_track_a_00308,"Still numb.The numbness never left my arm, it was crazy.",0,1,0,1,0
eng_train_track_a_00687,"I felt sick to my stomach with fear, and struggled against every ounce of strength I had when he finally untied me from my chair.",0,1,0,1,0
eng_train_track_a_02703,"I opened the do0r to his bedro0m and saw... Awwww... His whole ro0m was filled with red, pink and white ballo0ns...:] thats my babe tryin to walk through all of the ballo0ns... and i had to sort through all the ballo0ns and lo0k for two ballo0ns with surprises in them Then he gave me roses he made out of M & ms:], you know what i mean ( ( sorry my thumbs retarded ) )",0,1,1,0,1
eng_train_track_a_00311,"We all refer to it as the witch scream, and to this day I have no idea what made it.",0,1,0,0,1
eng_train_track_a_00949,I felt like Batman that day.,0,0,1,0,0
eng_train_track_a_02289,"Only reason I looked is because some user said ""dreads are cool"".",0,0,1,0,1
eng_train_track_a_02707,Another one that is far worse happened maybe a year ago.,0,1,0,1,0
eng_train_track_a_00117,But I spent two days reading and still didn't hit the end of this thread.,1,1,0,0,1
eng_train_track_a_01255,""" We don't have anything that they want, so they told me.",0,1,0,1,1
eng_train_track_a_01614,It was horribly intriguing.,0,1,1,0,1
eng_train_track_a_00392,I caught a quite a few rip-able one and was really relishing the new board under my feet.,0,0,1,0,0
eng_train_track_a_00833,We walk out to the dance floor and find two reasonably attractive girls and we each choose one to dance with.,0,0,1,0,0
eng_train_track_a_02764,"She cants her hip against my waist into my side, almost knocking me into a stumble before tugging me upright with a dizzy laugh that rolls into my ears and I have to smile back.",0,0,1,0,1
eng_train_track_a_00243,"When they are near me I either scream, or my mind goes blank and I saw whatever pops into my head ( no... seriously, it's kind of sad.",0,1,0,1,0
eng_train_track_a_01432,She shows up drunk.,1,1,0,1,1
eng_train_track_a_00109,"I feel like my stomach's had a growth spurt, which leaves me aching and sore.",0,1,0,1,0
eng_train_track_a_00197,"It was REALLY nice to feel the sun on my face because the winter blues really are real-for me at least: ) It was Brent's birthday while we were there, and my awesome family throw him a little birthday party ( I was so glad that I didn't have to do a thing )!",0,0,1,0,0
eng_train_track_a_01011,"There was nothing else of mine in her belongings, and I stood up and dusted my hands off.",0,0,1,0,0
eng_train_track_a_00376,melancholy I got up for work this morning and turned on the news like usual but i heard a story that broke my heart and brought me to tears.,0,1,0,1,0
eng_train_track_a_01435,": Already got one on my leg want another one on my left leg Yeah, my left leg, my foot, the back of my neck, my hand... want more?",0,0,1,0,0
eng_train_track_a_01246,Another seventeen were sent to the hospital.,0,1,0,1,1
eng_train_track_a_01682,Brighter than if you turned on every light in the room and even brighter than during the day time with the shades up.,0,0,0,0,1
eng_train_track_a_02194,Last year my school bus got hit while at a stop.,0,1,0,1,1
eng_train_track_a_02751,"But I was happy and pretty tickled that I was able to get out and go fight or hunt / scrap for materials that I do nt have to pay for, as well as just get out in the open air.The downside was... I really twisted my ankle and its slowing me down considerably.",0,0,1,1,0
eng_train_track_a_00544,"There's all this stuff I got ta do, and all the while there's this constant nagging thought in the back of my head ` should I really be here?",0,1,0,0,0
eng_train_track_a_02434,I didn't even eat a tiny pizza.,0,0,0,1,0
eng_train_track_a_00193,I felt a slight heat creep over my cheeks and I giggled lightly coming back to the thought that he was all mine.,0,0,1,0,0
eng_train_track_a_00996,It was freaking awesome,0,0,1,0,0
eng_train_track_a_00746,WTF do you do?,1,1,0,0,1
eng_train_track_a_01676,I have plenty more.,0,0,1,0,0
eng_train_track_a_01534,"In the single worst moment of 21.5 years, six martinis errupted from my mouth.",0,1,0,1,0
eng_train_track_a_01494,"I nodded, pulling my arms across my chest, hoping that the rain obscured the tears that ran from my eyes.",0,1,0,1,0
eng_train_track_a_01458,I keep trying to keep my head up and not think about it.,0,1,0,1,0
eng_train_track_a_00339,i think its more like i want to write it down so its not trapped inside my head when i die.,0,1,0,1,0
eng_train_track_a_00720,"My dad was, and is, an avid cyclist.",0,0,1,0,0
eng_train_track_a_02463,"It captures and exemplifies everything a year on the cushion entailed: Showing up, working hard, exerting effort, maintaining sincere intent, paying close attention, shutting my mouth, opening my eyes, sweating, getting dirty, bleeding, waiting, tipping over, falling down, getting up, staying the course.",0,0,1,0,0
eng_train_track_a_02029,always asking for sex.,1,1,0,0,0
eng_train_track_a_00173,I couldnt walk without tripping over her.,1,1,0,0,0
eng_train_track_a_00042,I'm feeling my eyes drift a bit so I guess I better attempt to try to go to sleep... I have to go to my mom's work at 7 to help her out.,0,1,0,1,0
eng_train_track_a_00227,I will defend this to the grave.,1,0,0,0,0
eng_train_track_a_00828,"The only flicks I remember off my head were the bad ones, But I'm sure there were classics mixed in there, too.",0,0,0,1,0
eng_train_track_a_00269,The house is trashed.,1,1,0,1,0
eng_train_track_a_01872,He took the picture and followed the giggling.,0,1,1,0,1
eng_train_track_a_00712,It was deleted without any human interaction.,1,0,0,0,1
eng_train_track_a_01700,My mum says that when she looked in the mirror she saw a pair of glowing yellow eyes.,0,1,0,0,1
eng_train_track_a_01910,We sat quietly to see if we could hear the voice again.,0,1,0,0,1
eng_train_track_a_01715,"I went to his house, and the moment I laid down on his bed, he pulled the blanket off of me and started checking my legs and arms.",0,1,0,0,0
eng_train_track_a_01578,"That night, around 2am, she woke up to the sound of a woman screaming.",0,1,0,1,1
eng_train_track_a_02609,There's a couple dead rats and the basement had a lot of old broken furniture.,0,1,0,1,0
eng_train_track_a_00388,"With this holy oath I set my foot upon the path, the Druid's Way, and I vow to make my dedication plain.",0,0,1,0,0
eng_train_track_a_00772,"The cat sits there, paralyzed and in agony.",0,1,0,1,0
eng_train_track_a_02276,"So I sit across from this guy and this girl, I say hi to the girl and I turn to the guy and we just stare at each other for at least 30 seconds to a minute.",0,1,0,0,1
eng_train_track_a_00609,"So, for the second time in less than twenty minutes, Ive had my dream crushed and my blood pressure boiling.",1,1,0,1,0
eng_train_track_a_02207,He txt'd me last week to ask about my knee out of nowhere-wtf.,1,0,0,0,1
eng_train_track_a_00730,Then things get weird.,0,1,0,0,1
eng_train_track_a_02532,"It seems to me lately A cloud, cruel, innately Has taken up residence in my head.",0,1,0,1,0
eng_train_track_a_00971,""" I figure she probably spent all night hiding in a corner.",0,1,0,1,0
eng_train_track_a_01412,"`` I thought that I was biting into something hard in my taco, but it was my TOOTH!",0,1,0,0,1
eng_train_track_a_00313,"The room smells like a rotting corpse, so it's nasty.",1,1,0,1,0
eng_train_track_a_01954,Thankfully I never went through with it.,0,1,1,0,0
eng_train_track_a_01158,"""How the hell did you get her down?!",1,1,0,0,1
eng_train_track_a_00653,"Oh well, Bride's Day, Bride's Way!",0,0,1,0,0
eng_train_track_a_01332,My nose is so stuffed up right now.,0,1,0,1,0
eng_train_track_a_02430,"It's Friday night, I am home in my jammies, watching something stupid on TV with my legs all covered up like a good girl.",0,0,1,0,0
eng_train_track_a_02513,I quickly look behind the trees and the other 'moon' is gone.,0,1,0,0,1
eng_train_track_a_00791,Ugh I know for sure I'm a do my eyebrows.,0,0,1,0,0
eng_train_track_a_01352,She just saw red.,1,0,0,0,0
eng_train_track_a_02482,seriously... my head is just not in the game.,0,1,0,1,0
eng_train_track_a_00734,"Nothing, so if i can illuminate the flying object, then i will have a rough estimate about its height.",0,1,0,0,1
eng_train_track_a_00625,this person i saw was a shadow and pitch black.,0,1,0,0,1
eng_train_track_a_00385,"I was just determined to do it, got my head down and went ahead with it.",0,0,1,0,0
eng_train_track_a_01705,"A week after turning in the paper, I get an email from the professor saying I plagiarized the whole thing off Wikipedia.",1,1,0,1,1
eng_train_track_a_02254,"You see, I was still on my journey to healing a bit of a `` broken heart '' so practically my heart was not in a bad shape then.",0,0,0,1,0
eng_train_track_a_01083,"' By now, a small intense knot of hatred swelling in my stomach.",1,0,0,0,0
eng_train_track_a_02654,I filed a complaint.,1,0,0,0,0
eng_train_track_a_00255,"I'd just started a new character on a different world than I usually play on, then this guy wants to join my party...",0,1,1,0,1
eng_train_track_a_02455,"My nose was mashed against my face, I was in complete darkness, and the only way to breathe was the oxygen coming in through that tiny eyelet at my mouth.",0,1,0,1,0
eng_train_track_a_00335,"Sorry I missed you, call you later.",0,0,1,0,0
eng_train_track_a_00499,"The feeling in my stomach, I can not bear.",0,1,0,1,0
eng_train_track_a_00516,"I sensed, and then saw four short (about 3 feet tall), gray-colored 'beings' with large dark eyes next to my side of the bed (on my left).",0,1,0,0,1
eng_train_track_a_01602,"Everytime I shower I look at the scar on my belly and cry, not because I have a scar on my body but because of the scar on my heart.",0,1,0,1,0
eng_train_track_a_02597,I washed it out and for about 3 days my eye stayed bloodshot.,0,1,0,1,0
eng_train_track_a_01673,the ledge of the beadboard dug into my back.,0,1,0,1,0
eng_train_track_a_02117,I cannot stay here.,1,1,0,1,0
eng_train_track_a_02278,They've just closed.,1,0,0,1,1
eng_train_track_a_01837,"I sat down and enjoyed one of my best poops ever, it was huge, it was liquid and it smelled fantastic (from my POV).",0,0,1,0,0
eng_train_track_a_02753,When it's right under my nose I can't see what's what.,0,1,0,0,0
eng_train_track_a_01747,But this is August.,0,0,0,0,1
eng_train_track_a_02755,So now my knee is hyperextended and it hurts like a bitch.,1,1,0,1,0
eng_train_track_a_01372,It would be her first great grandchild.,0,0,1,0,1
eng_train_track_a_00203,The first thought that came into my head was that I needed to go to work as soon as possible.,0,1,0,0,0
eng_train_track_a_02105,"It was so beautiful; I felt tears of joy run down my face... Five years after World War II ended, Washi and I are at Pearl Harbor for a very special day.",0,0,1,0,0
eng_train_track_a_00195,"After the deception, but before the divorce.",1,1,0,1,0
eng_train_track_a_01058,"People are starting to chant ""Fight, fight fight"" while some say ""Bro, it ain't worth it"".",1,1,0,0,1
eng_train_track_a_02484,"Okay that sucks, right?",1,0,0,1,0
eng_train_track_a_01503,And my heart bleeds.,0,1,0,1,0
eng_train_track_a_02006,7) Went to dinner with a woman in an open relationship.,0,1,1,0,0
eng_train_track_a_00430,There was something about the way it was moving that didn't look or feel right.,0,1,0,0,1
eng_train_track_a_01814,How stupid of him.,1,0,0,0,0
eng_train_track_a_01318,"Now, we just gotta get it home.",0,0,1,0,0
eng_train_track_a_00861,"But, to his dismay, the toilet won't flush.",1,1,0,0,1
eng_train_track_a_02561,"Open the bedroom door, Brandon fast asleep on the bed.",0,0,1,0,0
eng_train_track_a_01920,They no longer live there.,0,0,0,1,0
eng_train_track_a_01198,Best/worst physics class of my life.,0,1,1,1,1
eng_train_track_a_01586,"When I first saw Tangled on Thanksgiving, it ate my brain.",0,0,1,0,1
eng_train_track_a_02177,"She began to cry, heaving sobs.",0,1,0,1,0
eng_train_track_a_00241,Then we finally saw what was going on.,0,1,1,0,1
eng_train_track_a_01202,That is how you single-handedly stop a zombie apocalypse.,0,0,1,0,1
eng_train_track_a_02461,I barely slept that night and didn't tell anyone about it till now.,0,1,0,1,0
eng_train_track_a_00500,I have to admit that when I started reading Terri's raves for the electrolyte supplement called Endurolytes on her Middle of the Pack Girl blog I sorta rolled my eyes.,1,0,0,0,0
eng_train_track_a_01639,Yeah it was a little embarrassing.,0,1,0,1,0
eng_train_track_a_02166,"Still, I weathered those personal storms, and now I'm feeling such a brilliant, warm upsurge of energy that it brings tears to my eyes.",0,0,1,0,0
eng_train_track_a_00880,"I spent all day at home, sick.",0,1,0,1,0
eng_train_track_a_01507,A week after my grandmother's funeral I had another strange dream.,0,1,0,1,1
eng_train_track_a_02369,"However, I always felt guilty regarding the abortion.",0,1,0,1,0
eng_train_track_a_02566,Now I'm a mostly law abiding student and moderately successful artist.,0,0,1,0,0
eng_train_track_a_01055,But not very happy.,0,0,1,1,0
eng_train_track_a_01999,"&gt; Needless to say, I never asked to be haunted again.",1,1,0,0,1
eng_train_track_a_01123,Then Bodybag was on my case and was ordering a cell search and people were shoving the `` uppers '' into my hands to which I was there trying to hide them in my pockets and such.,1,1,0,0,0
eng_train_track_a_01944,I feel it slithering down my skin like a anaconda snake.,0,1,0,0,1
eng_train_track_a_00429,Totally creeped me out.,0,1,0,0,1
eng_train_track_a_02619,"Face down in an unfamiliar bed, he turned blinking in unexpected sunlight.",0,1,0,0,1
eng_train_track_a_01322,"The other was terrible, horrible, no good, very bad.",1,0,0,1,0
eng_train_track_a_02123,My last relationship ended pretty mutually...and I really tried to maintain the friendship.,0,0,1,1,0
eng_train_track_a_02761,Fairly certain I got a back rub from my boyfriend though.,0,0,1,0,1
eng_train_track_a_01952,"there's so much going through my head now, but somethings just can't be said.",0,1,0,1,0
eng_train_track_a_02741,"'No problem,' he said.",0,0,1,0,0
eng_train_track_a_00923,was always the tank... i ended up spending a month on my back before unemployment kicked in.,0,1,0,1,0
eng_train_track_a_00941,I go to her pictures and see the image of what was in my head right there in front of me...,0,0,1,0,1
eng_train_track_a_02223,"One day, one of the Nazi soldiers went missing.",0,1,0,1,1
eng_train_track_a_00761,"She said she agree with me but didn't know how to leave... To that, I shrugged my shoulders, shit I know how, pack your shit and leave... I mean, you know?",1,0,0,0,0
eng_train_track_a_00010,Hondas are notoriously great cars for long trips for their dependability and great gas mileage.,0,0,1,0,0
eng_train_track_a_01428,Probably gonna get buried but...,0,1,0,1,0
eng_train_track_a_02544,"My neck still hurts while I'm working, and I was only there for an hour so it was totally unnecessary to go there at all.",1,1,0,0,0
eng_train_track_a_02224,He told her not to disturb him.,1,0,0,0,0
eng_train_track_a_01429,Voice will occassionally change like in the movies.,0,0,0,0,1
eng_train_track_a_01778,Not fifteen minutes into class my stomach started hurting.,0,1,0,1,0
eng_train_track_a_01597,"I mentally refused to go there, shaking my head violently in that refusal.",1,1,0,0,0
eng_train_track_a_01452,"My jaw was pretty messed up for a month or so (Swollen, couldnt eat without terrible pain.",0,1,0,1,0
eng_train_track_a_00717,Then she told me it might be due to the new birth control pills she started soon after I left.,0,1,0,1,1
eng_train_track_a_00036,This is causing some of the puffiness in his face and sometimes causes a severe headache.,0,1,0,1,0
eng_train_track_a_02115,"On the second block, it hit me.",0,1,0,0,1
eng_train_track_a_01410,She was super happy for M.,0,0,1,0,0
eng_train_track_a_02631,This is the most terrifying experience of my life.,0,1,0,1,0
